title,price,description,images,sku,stock
"MECHANIC Diagonal Air Gun Nozzle 5MM,6MM,8MM,10MM,12MM (1SET/5PCS)",26.40,"Description MECHANIC Diagonal Air Gun Nozzle 5MM,6MM,8MM,10MM,12MM (1SET/5PCS)",https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5533-1.webp|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5533-2.webp|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5533-3.webp|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5533-4.webp|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5533-5.webp,SKU-TGPJLB,35
Phone 16Pro/16ProMax Plug In (1SET 5PCS),15.60,Description Product Specifications and Features: -Phone 16Pro/16ProMax Plug In (1SET 5PCS),https://www.cmedistribution.com.my/wp-content/uploads/2025/12/IP-16PRO-PLUG-IN-100x100.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/IP-16PRO-PLUG-IN-1024x1024.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/IP-16PRO-PLUG-IN-150x150.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/IP-16PRO-PLUG-IN-300x300.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/IP-16PRO-PLUG-IN-350x350.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/IP-16PRO-PLUG-IN-600x600.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/IP-16PRO-PLUG-IN-768x768.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/IP-16PRO-PLUG-IN.jpg,SKU-SV7VSS,56
Phone 17Pro/17ProMax Plug In (1SET 5PCS),18.00,Description Product Specifications and Features: -Phone 17Pro/17ProMax Plug In (1SET 5PCS),https://www.cmedistribution.com.my/wp-content/uploads/2025/12/IP-17PRO-PLUG-IN-100x100.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/IP-17PRO-PLUG-IN-1024x1024.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/IP-17PRO-PLUG-IN-150x150.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/IP-17PRO-PLUG-IN-300x300.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/IP-17PRO-PLUG-IN-350x350.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/IP-17PRO-PLUG-IN-600x600.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/IP-17PRO-PLUG-IN-768x768.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/IP-17PRO-PLUG-IN.jpg,SKU-6NOILS,79
SM Z Flip 3-5G F711 (Inner Screen) LCD Frame Adhesive Tape (1SET 5PCS),12.00,Description Product Specifications and Features: -SM Z Flip 3-5G F711 (Inner Screen) LCD Frame Adhesive Tape (1SET 5PCS),https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SM-Z-FLIP-INNER-LCD-FRM-TAPE-100x100.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SM-Z-FLIP-INNER-LCD-FRM-TAPE-1024x1024.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SM-Z-FLIP-INNER-LCD-FRM-TAPE-150x150.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SM-Z-FLIP-INNER-LCD-FRM-TAPE-300x300.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SM-Z-FLIP-INNER-LCD-FRM-TAPE-350x350.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SM-Z-FLIP-INNER-LCD-FRM-TAPE-600x600.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SM-Z-FLIP-INNER-LCD-FRM-TAPE-768x768.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SM-Z-FLIP-INNER-LCD-FRM-TAPE.jpg,SKU-DAE06A,70
SM Z Flip 4-5G F721 (Inner Screen) LCD Frame Adhesive Tape (1SET 5PCS),12.00,Description Product Specifications and Features: -SM Z Flip 4-5G F721 (Inner Screen) LCD Frame Adhesive Tape (1SET 5PCS),https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SM-Z-FLIP-INNER-LCD-FRM-TAPE-100x100.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SM-Z-FLIP-INNER-LCD-FRM-TAPE-1024x1024.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SM-Z-FLIP-INNER-LCD-FRM-TAPE-150x150.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SM-Z-FLIP-INNER-LCD-FRM-TAPE-300x300.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SM-Z-FLIP-INNER-LCD-FRM-TAPE-350x350.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SM-Z-FLIP-INNER-LCD-FRM-TAPE-600x600.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SM-Z-FLIP-INNER-LCD-FRM-TAPE-768x768.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SM-Z-FLIP-INNER-LCD-FRM-TAPE.jpg,SKU-6G6403,16
SM Z Flip 5-5G F731 (Inner Screen) LCD Frame Adhesive Tape (1SET 5PCS),12.00,Description Product Specifications and Features: -SM Z Flip 5-5G F731 (Inner Screen) LCD Frame Adhesive Tape (1SET 5PCS),https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SM-Z-FLIP-INNER-LCD-FRM-TAPE-100x100.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SM-Z-FLIP-INNER-LCD-FRM-TAPE-1024x1024.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SM-Z-FLIP-INNER-LCD-FRM-TAPE-150x150.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SM-Z-FLIP-INNER-LCD-FRM-TAPE-300x300.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SM-Z-FLIP-INNER-LCD-FRM-TAPE-350x350.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SM-Z-FLIP-INNER-LCD-FRM-TAPE-600x600.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SM-Z-FLIP-INNER-LCD-FRM-TAPE-768x768.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SM-Z-FLIP-INNER-LCD-FRM-TAPE.jpg,SKU-SZKJZH,53
SM Z Flip 6-5G F741 (Inner Screen) LCD Frame Adhesive Tape (1SET 5PCS),12.00,Description Product Specifications and Features: -SM Z Flip 6-5G F741 (Inner Screen) LCD Frame Adhesive Tape (1SET 5PCS),https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SM-Z-FLIP-INNER-LCD-FRM-TAPE-100x100.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SM-Z-FLIP-INNER-LCD-FRM-TAPE-1024x1024.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SM-Z-FLIP-INNER-LCD-FRM-TAPE-150x150.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SM-Z-FLIP-INNER-LCD-FRM-TAPE-300x300.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SM-Z-FLIP-INNER-LCD-FRM-TAPE-350x350.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SM-Z-FLIP-INNER-LCD-FRM-TAPE-600x600.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SM-Z-FLIP-INNER-LCD-FRM-TAPE-768x768.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SM-Z-FLIP-INNER-LCD-FRM-TAPE.jpg,SKU-XN8864,72
SM Z Fold 3-5G F926 (Inner Screen) LCD Frame Adhesive Tape (1SET 5PCS),18.00,Description Product Specifications and Features: -SM Z Fold 3-5G F926 (Inner Screen) LCD Frame Adhesive Tape (1SET 5PCS),https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SM-Z-FOLD-INNEROUTER-LCD-FRM-TAPE.jpg,SKU-QOD4B5,68
SM Z Fold 3-5G F926 (Outer Screen) LCD Frame Adhesive Tape (1SET 5PCS),18.00,Description Product Specifications and Features: -SM Z Fold 3-5G F926 (Outer Screen) LCD Frame Adhesive Tape (1SET 5PCS),https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SM-Z-FOLD-INNEROUTER-LCD-FRM-TAPE.jpg,SKU-TW0PH3,66
SM Z Fold 4-5G F936 (Inner Screen) LCD Frame Adhesive Tape (1SET 5PCS),18.00,Description Product Specifications and Features: -SM Z Fold 4-5G F936 (Inner Screen) LCD Frame Adhesive Tape (1SET 5PCS),https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SM-Z-FOLD-INNEROUTER-LCD-FRM-TAPE.jpg,SKU-RHPN5C,74
SM Z Fold 4-5G F936/Z Fold 5-5G F946 (Outer Screen) LCD Frame Adhesive Tape (1SET 5PCS),18.00,Description Product Specifications and Features: -SM Z Fold 4-5G F936/Z Fold 5-5G F946 (Outer Screen) LCD Frame Adhesive Tape (1SET 5PCS),https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SM-Z-FOLD-INNEROUTER-LCD-FRM-TAPE.jpg,SKU-1NF86G,64
SM Z Fold 5-5G F946 (Inner Screen) LCD Frame Adhesive Tape (1SET 5PCS),18.00,Description Product Specifications and Features: -SM Z Fold 5-5G F946 (Inner Screen) LCD Frame Adhesive Tape (1SET 5PCS),https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SM-Z-FOLD-INNEROUTER-LCD-FRM-TAPE.jpg,SKU-M3G9YP,55
SM Z Fold 6-5G F956 (Inner Screen) LCD Frame Adhesive Tape (1SET 5PCS),18.00,Description Product Specifications and Features: -SM Z Fold 6-5G F956 (Inner Screen) LCD Frame Adhesive Tape (1SET 5PCS),https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SM-Z-FOLD-INNEROUTER-LCD-FRM-TAPE.jpg,SKU-QEMGSM,76
SM Z Fold 6-5G F956 (Outer Screen) LCD Frame Adhesive Tape (1SET 5PCS),18.00,Description Product Specifications and Features: -SM Z Fold 6-5G F956 (Outer Screen) LCD Frame Adhesive Tape (1SET 5PCS),https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SM-Z-FOLD-INNEROUTER-LCD-FRM-TAPE.jpg,SKU-S0UIS5,77
SM Z Fold 7-5G F966 (Inner Screen) LCD Frame Adhesive Tape (1SET 5PCS),18.00,Description Product Specifications and Features: -SM Z Fold 7-5G F966 (Inner Screen) LCD Frame Adhesive Tape (1SET 5PCS),https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SM-Z-FOLD-INNEROUTER-LCD-FRM-TAPE.jpg,SKU-U7GJZ5,25
SUNSHINE 530 Contact Cleaner New Formula (550ML) BLUE,10.80,Description SUNSHINE 530 Contact Cleaner New Formula (550ML) BLUE,https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5534-1.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5534-1.png|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5534-2.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5534-3.jpg,SKU-7H2PDA,25
Tecno Camon 40 Pro-4G (ORI Used) Charging Board,33.60,Description Product Specifications and Features: -Tecno Camon 40 Pro-4G (ORI Used) Charging Board -(H8918_SUB_1),https://www.cmedistribution.com.my/wp-content/uploads/2025/12/TECNO-CAMON-40-PRO-4G-ORI-CC-BOARD-100x100.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/TECNO-CAMON-40-PRO-4G-ORI-CC-BOARD-1024x1024.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/TECNO-CAMON-40-PRO-4G-ORI-CC-BOARD-150x150.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/TECNO-CAMON-40-PRO-4G-ORI-CC-BOARD-300x300.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/TECNO-CAMON-40-PRO-4G-ORI-CC-BOARD-350x350.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/TECNO-CAMON-40-PRO-4G-ORI-CC-BOARD-600x600.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/TECNO-CAMON-40-PRO-4G-ORI-CC-BOARD-768x768.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/TECNO-CAMON-40-PRO-4G-ORI-CC-BOARD.jpg,SKU-RCJF5L,9
Tecno Camon 40 Pro-5G (ORI Used) Charging Board,33.60,Description Product Specifications and Features: -Tecno Camon 40 Pro-5G (ORI Used) Charging Board -(H781 V1.3),https://www.cmedistribution.com.my/wp-content/uploads/2025/12/TECNO-CAMON-40-PRO-5G-ORI-CC-BOARD-100x100.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/TECNO-CAMON-40-PRO-5G-ORI-CC-BOARD-1024x1024.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/TECNO-CAMON-40-PRO-5G-ORI-CC-BOARD-150x150.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/TECNO-CAMON-40-PRO-5G-ORI-CC-BOARD-300x300.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/TECNO-CAMON-40-PRO-5G-ORI-CC-BOARD-350x350.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/TECNO-CAMON-40-PRO-5G-ORI-CC-BOARD-600x600.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/TECNO-CAMON-40-PRO-5G-ORI-CC-BOARD-768x768.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/TECNO-CAMON-40-PRO-5G-ORI-CC-BOARD.jpg,SKU-H2ZN1V,34
WYLIE Face ID Dot Matrix Extend Testing Flex Ribbon – 14/14PLUS,38.40,Description WYLIE Face ID Dot Matrix Extend Testing Flex Ribbon – 14/14PLUS,https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5535.jpg,SKU-QRUEIN,66
Honor Magic 7 Pro-5G LCD ORI Full Set,594.00,Description Product Specifications and Features: -Honor Magic 7 Pro-5G LCD ORI Full Set -Warranty 1 Month -Self Damage Will Be No Warranty,https://www.cmedistribution.com.my/wp-content/uploads/2025/12/HONOR-MAGIC-7-PRO-LCD-ORI-FS-1.jpg,SKU-27N5Q4,85
LUOWEI LW-331 Slip Tooth Drill Bit Set for Screw Loose,14.40,"Description Features: -Slip tooth drill bit set, tungsten steel alloy, excellent performance screws are easily removed with a simple tap and twist -High hardness alloy drill bit: anti-breakage, wear-resistant and non-slip, rock-solid when drilling hard materials -Sliding screw quick removal, do not worry about screw stripping even beginners can easily use it -Non-magnetic treatment on the head, drilling precision parts without attracting scraps or scratching the workpiece",https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5522-1-scaled.webp|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5522-2-scaled.webp|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5522-3-scaled.webp|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5522-4-scaled.webp|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5522-5-scaled.webp,SKU-8EE3MH,67
MAANT M100 Jumper Solution Conductive Silver Paste,18.00,"Description Features: -Suitable for Phone screens, repairing circuits of yellow screen, green screen, and white screen caused by water damage -ITO Conductive Silver Paste/Flexible Screen Circuit Repair Silver Paste/Silver Powder Particle Size 0.3μm, Solid Content 80% -Ultra-Low Resistance/Excellent Adhesion/High Conductivity",https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5530-1.webp|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5530-2.webp|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5530-3.webp|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5530-4.webp|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5530-5.webp|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5530-6.webp,SKU-Q7VHN7,72
MECHANIC Bull One Powerful High-Torque Electric Glue Remover,81.60,"Description Features: -Dual-Speed Power Modes: Low speed for stubborn adhesive removal and high speed for large areas, powerful performance at any setting -Precision Trinity Core System: Bearing copper sleeve and aluminum alloy head work together for rock-solid stability and straight-line power transfer -Seamless Speed Adjustment: Easily adjust from gentle to aggressive speeds, matching different materials and adhesives for perfect control -Long-Lasting 1200mAh Battery: Type-C rechargeable battery handles multiple daily removal tasks without power anxiety or frequent charging -Multi-Surface Adhesive Removal: Effortlessly removes curved-screen adhesive, hard glue, OCA factory adhesive, battery glue, and frame adhesive",https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5529-1.webp|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5529-2.webp|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5529-3.webp|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5529-4.webp|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5529-5.webp|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5529-6.webp|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5529-7.webp,SKU-WAXG4R,71
MIJING MS1-I Upgrade Expansion Module 17 Series,45.60,Description MIJING MS1-I Upgrade Expansion Module 17 Series,https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5519.jpg,SKU-Z2B47A,82
NASAN NA-AD01 1 Generation Automatic Glue Dispenser 10:1 AB Glue (with X-16PM Mold),4740.00,Description NASAN NA-AD01 1 Generation Automatic Glue Dispenser 10:1 AB Glue (with X-16PM Mold),https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5518-1.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5518-2.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5518-3.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5518-4.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5518-5.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5518-6.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5518-7.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5518-8.jpg,SKU-VX6P6Y,83
NASAN NA-CLN Automatic Pneumatic Pressing Machine for Phone LCD Screen Glass Repair Tool,1236.00,Description NASAN NA-CLN Automatic Pneumatic Pressing Machine for Phone LCD Screen Glass Repair Tool,https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5531-1.webp|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5531-2.webp|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5531-3.webp|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5531-4.webp|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5531-5.webp|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5531-6.webp|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5531-7.webp,SKU-B8QASJ,83
OSS TEAM T115 Soldering Handle for Replacement Accessories,45.60,Description OSS TEAM T115 Soldering Handle for Replacement Accessories,https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5521.jpg,SKU-FJ6BAL,22
Premium Steel Chrome Small Calibration Weights 50G (1SET/2PCS),14.40,Description Premium Steel Chrome Small Calibration Weights 50G (1SET/2PCS),https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5520.jpg,SKU-2OZDBQ,7
Realme 11 Pro (5G) Front Camera,19.20,Description Product Specifications and Features: -Realme 11 Pro (5G) Front Camera,https://www.cmedistribution.com.my/wp-content/uploads/2025/12/REALME-11-PRO-FRONT-CAM.jpg,SKU-RXCDCR,92
Redmi Pad Se 11″ (ORI) Charging Board + Handfree,36.00,Description Product Specifications and Features: -Redmi Pad Se 11″ (ORI) Charging Board + Handfree -(LLDB084 VER.C1-3),https://www.cmedistribution.com.my/wp-content/uploads/2025/12/REDMI-PAD-SE-11-AA-ORI-CC-BOARD.jpg,SKU-BA34HG,67
SM A04S On Board Fingerprint Connector (5*5PIN) (10PIN),3.60,Description Product Specifications and Features: -SM A04S On Board Fingerprint Connector (5*5PIN) (10PIN),https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SM-A04S-CON-FINGER.jpg,SKU-986NYA,74
TBK 928 Manual Motherboard Grinder Machine,864.00,"Description Features: -Intelligent motherboard chip polishing, three axis adjustment, high-speed motor for fast polishing speed, compact size and light weight -High-Speed Motor: Built-in high-speed motor for fast grinding and adjustable speed -Three-Axis Adjustment: Three-axis XYZ direction adjustment makes grinding more convenient and flexible -Biaxial fixture: Equipped with a dual-axis motherboard fixture to prevent the motherboard from shaking during polishing",https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5528-1-100x100.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5528-1-150x150.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5528-1-300x300.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5528-1-350x350.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5528-1-600x600.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5528-1.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5528-2-100x100.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5528-2-150x150.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5528-2-300x300.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5528-2-350x350.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5528-2-600x600.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5528-2.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5528-3-100x100.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5528-3-150x150.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5528-3-300x300.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5528-3-350x350.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5528-3-600x600.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5528-3.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5528-4-100x100.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5528-4-150x150.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5528-4-300x300.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5528-4-350x350.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5528-4-600x600.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5528-4.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5528-5-100x100.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5528-5-150x150.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5528-5-300x300.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5528-5-350x350.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5528-5-600x600.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5528-5.jpg,SKU-6QTE8A,49
Tecno Camon 17 Pro Ribbon On Off + Volume,3.60,Description Product Specifications and Features: -Tecno Camon 17 Pro Ribbon On Off + Volume -(H597_CG7_1_V1.1),https://www.cmedistribution.com.my/wp-content/uploads/2025/12/TECNO-CAMON-17-PRO-RB-OF.jpg,SKU-JG4YXB,34
Vivo X200 Fe-5G/S30 Pro LCD ORI Full Set,522.00,Description Product Specifications and Features: -Vivo X200 Fe-5G/S30 Pro LCD ORI Full Set -Warranty 1 Month -Self Damage Will Be No Warranty,https://www.cmedistribution.com.my/wp-content/uploads/2025/12/VIVO-X200-FE-LCD-ORI-FS.jpg,SKU-5M35VD,50
WYLIE ORIN Adhesive Force Glue 40ML,19.20,Description WYLIE ORIN Adhesive Force Glue 40ML 👉BLACK 👉CLEAR,https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5525-6-1.webp|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5525-6-2.webp|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5525-6-3.webp|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5525-6-4.webp,SKU-ZT6BIU,81
Xiaomi Poco F4 GT (AA) Charging Board,21.60,Description Product Specifications and Features: -Xiaomi Poco F4 GT (AA) Charging Board -(WCHMK50-5GDJ-U CTK2506C),https://www.cmedistribution.com.my/wp-content/uploads/2025/12/XIAOMI-POCO-F4-GT-AA-CC-BOARD.jpg,SKU-CDU552,18
XYL Smart Watch Repair Fixture Holder,34.80,Description XYL Smart Watch Repair Fixture Holder,https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5524-1.webp|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5524-2.webp|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5524-3.webp|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5524-4.webp,SKU-V0KISD,69
YCS 杨长顺 6558 Zone Lighting Microscope Light Source with 144 LEDs – BLACK,74.40,Description YCS 杨长顺 6558 Zone Lighting Microscope Light Source with 144 LEDs – BLACK,https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5527-1.webp|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5527-2.webp|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5527-3.webp|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5527-4.webp,SKU-03AC1T,15
YCS 杨长顺 Blower Addon Curve Tips – (1SET/4PCS),16.80,Description YCS 杨长顺 Blower Addon Curve Tips – (1SET/4PCS),https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5523-1.webp|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5523-2.webp|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5523-3.webp|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5523-4.webp|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5523-5.webp,SKU-3P53GH,14
微芯源 WEIXINYUAN WXY Electric Grinding Pen,43.20,Description 微芯源 WEIXINYUAN WXY Electric Grinding Pen,https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5510-1.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5510-2.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5510-3.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5510-4.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5510-5.jpg,SKU-8WBDG2,75
ATUMAN ES1 High-Definition Electronic Scale (8KG),72.00,Description ATUMAN ES1 High-Definition Electronic Scale (8KG),https://www.cmedistribution.com.my/wp-content/uploads/2025/12/SVC-5506.jpg,SKU-U7MB4O,49
